Applicant_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount_Requested,Default
5,44,90000,684,5,18883,No
12,40,90000,697,11,17789,No
17,29,66927,572,2,5000,Yes
2,45,90000,703,5,7226,No
1,45,83001,719,7,18461,No
37,22,56624,560,3,5000,Yes
19,23,55587,594,1,5000,Yes
29,44,90000,693,14,14474,No
29,32,90000,697,6,12645,No
32,37,88270,698,5,8961,No
36,31,61623,604,1,5000,Yes
1,28,90000,657,2,6751,Yes
13,43,90000,600,10,16901,No
7,40,88482,695,9,25065,No
36,21,43660,583,4,5000,Yes
29,48,90000,714,11,26849,No
29,25,64971,602,7,9303,Yes
18,46,90000,686,8,19017,No
3,25,74003,561,1,5000,Yes
6,37,90000,694,5,21976,No
8,28,73004,611,3,5442,Yes
28,43,85954,679,10,18117,No
4,30,82364,702,8,14953,No
4,24,38318,567,2,9047,Yes
30,36,90000,705,9,10746,No
31,28,79744,688,14,17771,No
13,27,54894,563,2,8691,Yes
3,33,90000,676,9,23658,No
17,35,90000,685,5,25266,No
32,48,90000,692,6,22445,No
9,22,65498,614,5,11390,Yes
8,23,65191,642,2,5000,Yes
33,35,90000,683,14,10187,No
5,24,58637,560,5,6864,Yes
9,34,90000,697,12,10634,No
29,36,90000,629,16,23885,No
3,40,90000,690,8,26672,No
15,21,57545,588,6,9439,Yes
40,22,70117,590,1,7902,Yes
30,44,77221,700,10,22585,No
1,46,67481,715,3,12654,Yes
3,45,90000,679,11,11954,No
36,41,81485,576,8,14260,No
32,29,64244,568,5,9507,Yes
4,26,63949,575,1,5000,Yes
41,24,63098,560,1,9739,Yes
30,25,60549,594,6,10122,Yes
7,41,90000,684,9,9789,No
35,26,66132,594,8,5727,Yes
30,40,90000,686,12,17597,No
31,27,68747,613,5,7405,Yes
12,46,74029,688,14,23118,No
8,33,66722,624,10,11379,No
31,29,90000,702,13,15388,No
6,28,79780,562,4,5000,Yes
31,21,65471,579,3,5000,Yes
12,31,90000,704,16,25186,No
19,47,88031,729,16,19721,No
34,42,90000,681,15,17512,No
39,29,77375,583,4,8523,Yes
29,24,78142,585,6,5000,Yes
31,43,78454,692,6,14092,No
40,27,82287,564,6,5000,Yes
4,28,90000,693,7,9212,No
12,46,89462,720,7,17334,No
30,29,86479,720,13,12718,No
35,34,73525,699,14,11387,No
17,24,67050,568,1,5000,Yes
22,48,90000,698,16,23799,No
26,47,90000,705,4,19046,No
37,46,90000,707,16,26381,No
25,23,71862,560,4,5000,Yes
26,44,90000,694,8,14105,No
32,31,89295,681,5,17586,No
9,30,73626,629,7,5299,Yes
41,24,69010,567,3,5000,Yes
29,22,50240,563,4,6388,Yes
29,28,77170,573,3,5000,Yes
38,28,73856,582,6,5000,Yes
20,41,83085,643,8,9295,No
32,26,76818,598,1,5000,Yes
33,35,90000,614,5,11387,No
31,27,90000,704,10,18299,No
39,28,73222,607,5,7960,Yes
34,24,76195,599,5,5198,Yes
20,29,60160,591,4,5232,Yes
1,44,90000,686,11,17522,No
23,31,88311,693,8,14192,No
14,34,72268,695,16,11246,No
23,38,90000,683,8,9823,No
12,35,86811,683,12,18256,No
8,30,65815,630,4,8437,Yes
16,36,79723,721,13,10978,No
10,23,78116,560,1,5000,Yes
21,43,90000,732,15,13042,No
7,42,90000,692,14,13646,No
28,28,90000,715,4,8146,No
2,42,90000,690,7,15850,No
30,34,90000,720,8,11376,No
10,24,83156,624,4,6327,Yes
38,22,48502,584,3,10780,Yes
35,39,90000,698,15,11111,No
19,43,90000,694,13,13147,No
36,42,86483,619,10,12485,No
16,48,90000,678,5,19126,No
29,38,80605,618,7,5790,Yes
27,25,56236,584,2,7749,Yes
34,32,90000,611,11,18242,No
46,28,62742,609,6,7058,Yes
11,33,79202,560,5,9441,Yes
1,30,90000,686,12,16254,No
11,33,89972,722,5,16935,No
27,43,90000,694,15,15454,No
41,23,42075,579,6,8167,Yes
36,27,81454,585,8,5000,Yes
25,29,90000,586,4,9071,Yes
16,40,90000,697,16,22310,No
31,45,83937,685,7,19118,No
42,45,75585,600,16,13723,No
13,30,90000,703,6,14458,No
26,45,90000,701,14,23831,No
33,32,51404,615,10,6600,Yes
22,21,55569,584,2,5000,Yes
20,37,90000,710,13,10459,No
23,36,90000,700,12,24642,No
23,24,81443,659,3,5386,Yes
20,33,90000,640,9,8907,No
33,39,90000,706,13,23922,No
15,33,57483,583,6,5197,Yes
35,42,90000,699,15,18648,No
9,42,86442,704,7,12584,No
36,43,90000,666,12,15675,No
41,31,83820,639,5,6996,No
36,24,89154,592,11,6275,No
39,33,89013,606,2,5000,Yes
34,38,90000,699,11,18771,No
35,34,90000,618,14,11402,No
24,26,63955,601,2,14293,No
4,26,62623,581,2,10650,Yes
7,47,90000,693,10,15781,No
22,25,72561,568,8,7944,Yes
38,28,58476,581,4,5000,Yes
30,24,42299,609,3,9120,Yes
14,44,90000,692,3,17233,No
9,23,69958,610,6,5172,Yes
37,47,90000,570,5,13565,No
29,32,78836,672,9,15203,No
24,24,71880,600,3,5000,Yes
45,25,61465,584,3,7874,Yes
34,27,75588,564,1,9999,Yes
35,29,68510,585,6,8898,Yes
20,44,90000,705,8,15019,No
33,29,56816,585,2,8522,Yes
12,34,74614,560,4,19999,No
38,43,88426,671,11,23580,No
32,22,41492,585,1,7584,Yes
38,28,73213,615,5,10170,Yes
30,27,63608,599,6,5930,Yes
32,24,74637,568,4,8612,Yes
9,37,75399,592,5,12784,Yes
25,34,90000,685,15,20470,No
32,34,90000,706,14,14073,No
2,43,90000,666,13,18526,No
46,32,61291,560,3,8773,Yes
32,41,82447,580,5,9098,Yes
28,39,83663,709,15,26711,No
13,38,66120,707,13,15428,No
38,21,36277,594,5,7512,Yes
6,23,82826,580,4,15893,Yes
36,43,90000,704,6,16364,No
34,43,90000,720,16,19024,No
5,38,79262,573,6,14499,Yes
31,26,76849,635,2,5000,Yes
8,34,90000,698,7,13456,No
24,36,90000,722,14,5000,No
35,36,84244,696,12,9380,No
12,45,90000,702,12,15089,No
40,24,81037,579,4,5000,Yes
11,39,90000,705,12,15833,No
23,48,90000,721,15,26870,No
27,39,87505,704,12,12433,No
24,40,90000,728,15,26001,No
33,31,84708,694,2,10051,No
7,48,90000,689,16,25756,No
10,45,90000,695,11,15575,No
34,26,66474,560,3,9966,Yes
11,46,90000,697,12,23370,No
30,48,76373,713,15,25831,No
8,48,73226,711,12,24090,No
40,27,66795,613,7,15874,Yes
20,39,73059,560,3,6738,Yes
27,26,63634,633,5,12734,Yes
30,46,90000,709,10,13863,No
38,21,60800,563,3,11935,Yes
32,33,90000,609,5,26404,No
30,40,90000,702,15,17983,No
35,23,73377,612,2,6177,Yes
36,43,90000,712,12,22493,No
24,35,84698,700,11,18945,No
16,47,87744,621,3,21574,No
30,32,68373,560,2,8024,Yes
37,48,90000,709,16,27335,No
3,35,90000,701,13,13452,No
1,43,90000,697,5,14264,No
9,33,90000,705,15,25858,No
13,37,71374,587,3,15356,Yes
31,25,53823,568,1,6686,Yes
32,45,90000,694,10,10459,No
1,30,90000,683,11,21817,No
1,39,90000,729,8,14481,No
12,46,90000,706,9,11190,No
13,35,62918,688,4,15848,No
32,42,85387,676,14,18363,No
40,27,80530,581,6,13286,Yes
41,25,69611,627,2,5812,Yes
11,34,56505,573,4,7640,Yes
30,28,56428,627,3,5000,Yes
37,36,70998,693,13,12336,No
40,37,90000,670,12,14880,No
30,30,84065,560,1,12343,Yes
17,22,51111,596,6,12714,Yes
41,33,77815,584,6,6261,No
11,46,90000,699,16,25178,No
38,27,81611,574,7,5000,Yes
20,48,90000,709,15,16515,No
37,43,70779,693,16,14245,No
34,35,75265,708,6,20884,No
11,48,89979,661,15,18978,No
1,22,68500,593,6,8118,Yes
15,31,90000,569,8,6634,Yes
9,36,66649,617,6,5000,Yes
22,40,90000,714,16,25779,No
38,32,65546,568,2,10385,Yes
32,28,60108,560,2,5000,Yes
12,33,90000,694,6,11704,No
9,31,75923,643,13,8481,No
1,32,70376,560,1,10730,Yes
9,41,90000,699,14,24899,No
13,28,65361,571,2,8338,Yes
30,34,90000,586,14,13994,No
25,42,86964,678,12,16063,No
1,43,90000,569,9,17483,No
16,29,73227,620,3,11489,Yes
23,47,90000,719,13,22628,No
8,22,83322,572,4,17483,No
21,23,84862,626,3,5000,Yes
35,26,59781,592,1,9062,Yes
34,38,76490,682,14,14935,No
5,46,90000,704,16,21747,No
28,36,87718,712,15,17672,No
9,32,72090,573,4,11001,Yes
26,24,83438,624,3,5000,Yes
7,41,79471,582,6,13776,Yes
24,30,77323,671,7,5000,Yes
33,24,64987,560,1,5000,Yes
36,41,90000,676,10,16691,No
13,26,65658,560,3,5000,Yes
25,40,90000,628,4,12285,No
43,26,63925,584,2,8631,Yes
1,43,89446,705,5,10147,No
1,27,66204,574,2,7430,Yes
10,23,80891,560,3,5000,Yes
32,48,90000,676,14,19583,No
25,26,90000,680,7,14763,No
36,48,85066,705,13,16375,No
9,28,74261,581,3,8341,Yes
43,26,69402,629,6,5000,Yes
8,29,84806,619,8,11933,Yes
34,41,83528,651,8,19183,No
15,28,31025,597,1,5000,Yes
4,40,90000,671,15,22028,No
12,26,66869,595,4,6450,Yes
39,28,76993,598,1,5000,Yes
18,24,73357,608,6,5000,Yes
14,27,90000,687,8,18079,No
6,48,90000,706,15,18485,No
1,29,90000,706,9,19366,No
13,31,53071,560,1,5000,Yes
36,35,85293,722,11,20811,No
1,37,90000,718,5,17822,No
32,23,63314,560,3,5000,Yes
1,39,90000,687,7,10716,No
41,29,57337,566,3,8829,Yes
5,31,79213,699,6,18428,No
31,47,90000,608,7,9238,No
35,38,84423,694,8,9862,No
10,46,90000,712,7,23780,No
37,23,76352,601,2,11618,Yes
15,47,90000,690,16,19307,No
12,43,86300,692,16,12791,No
1,34,89200,693,3,15678,No
37,30,90000,715,13,20385,No
28,43,90000,687,15,29000,No
39,28,59599,572,4,5000,Yes
36,43,85922,693,13,12134,No
31,32,90000,597,4,6343,Yes
7,31,81729,594,4,14752,Yes
28,48,82255,703,12,29000,No
21,26,74941,590,8,15137,Yes
22,39,76378,687,13,6372,No
33,30,65467,585,4,10733,Yes
44,21,54777,560,3,5000,Yes
29,22,78766,605,8,5000,Yes
14,22,70824,593,7,11684,No
11,44,86487,695,12,10400,No
37,31,60183,590,4,5336,Yes
32,34,74653,684,8,14975,No
8,22,63118,582,1,5925,Yes
29,35,90000,702,5,11142,No
32,26,55316,565,1,5000,Yes
1,48,90000,712,11,17254,No
10,44,89270,692,11,11923,No
34,28,54750,613,5,5000,Yes
29,48,90000,698,15,22727,No
33,24,62736,587,4,5000,Yes
3,46,90000,696,4,14505,No
42,23,85256,699,12,20522,No
9,34,74431,624,4,6003,Yes
12,33,90000,694,13,18413,No
39,34,80370,639,7,8003,No
31,42,86090,587,13,11501,No
21,21,81517,573,5,8303,Yes
13,26,44610,560,7,14386,Yes
37,27,83572,583,4,6736,Yes
30,34,90000,689,9,21895,No
6,46,90000,708,11,19436,No
14,28,70223,565,5,10044,Yes
24,45,90000,706,9,11115,No
32,26,61599,616,5,9550,Yes
12,44,90000,706,13,18886,No
9,44,90000,692,9,19637,No
27,28,77051,624,4,5820,Yes
10,29,51237,560,1,6510,Yes
38,48,90000,618,13,26629,No
21,46,90000,703,12,25011,No
9,23,88571,696,13,16003,No
17,48,90000,696,13,13170,No
13,35,90000,703,7,10559,No
31,45,90000,719,12,18835,No
38,25,60413,573,5,9754,Yes
46,28,64095,590,1,5000,Yes
38,28,58787,621,7,11805,Yes
34,21,55721,560,1,5000,Yes
30,21,59791,594,1,5000,Yes
13,30,68669,596,1,5000,Yes
30,44,90000,688,16,6882,No
31,24,66779,647,2,5000,Yes
34,46,90000,586,9,16703,No
30,21,59824,600,3,7356,Yes
34,31,90000,715,15,19476,No
20,28,52642,595,2,5000,Yes
29,21,41679,564,3,6479,Yes
32,24,79374,653,4,6185,No
15,46,90000,697,9,26268,No
32,25,51466,583,5,11621,Yes
38,32,68817,593,5,7638,Yes
4,40,71301,627,6,14016,No
44,32,88349,573,3,7376,Yes
25,28,90000,639,12,15304,No
32,48,90000,722,9,19136,No
16,37,65720,699,12,16352,No
37,30,77099,610,2,5000,Yes
11,34,81009,716,15,15257,No
35,39,90000,597,5,20598,No
26,44,90000,704,15,19478,No
35,29,75008,619,3,6971,Yes
34,25,76865,567,5,5000,Yes
39,23,78747,561,5,12877,Yes
31,24,74169,673,2,5000,Yes
13,26,69898,607,5,9588,Yes
38,30,67364,578,5,6688,Yes
9,30,90000,711,11,14238,No
9,28,69487,627,6,12194,Yes
40,26,81885,604,3,5006,Yes
10,29,73997,608,5,11658,Yes
27,36,90000,698,13,16026,No
12,41,90000,696,8,12959,No
46,21,81175,599,1,5000,Yes
20,31,72478,560,2,6088,Yes
26,36,85176,666,8,19980,No
30,31,69899,590,3,10048,Yes
11,22,73790,600,1,5000,Yes
39,28,66663,560,4,7663,Yes
38,28,66236,597,6,13331,Yes
25,26,90000,604,3,6881,Yes
45,47,90000,597,6,20793,No
27,24,51409,612,3,5000,Yes
31,43,90000,711,13,14966,No
36,35,88630,629,10,5983,No
38,41,84688,617,15,19111,No
38,26,76029,594,8,7937,Yes
25,27,60277,623,2,7834,Yes
34,41,89752,608,9,8011,No
40,21,41243,633,3,11046,Yes
7,38,80597,698,5,17262,No
2,38,90000,684,13,11876,No
1,44,89028,696,11,17987,No
30,26,45527,564,2,13823,Yes
10,25,90000,687,13,12081,No
30,22,63395,560,5,6424,Yes
25,34,90000,682,8,14819,No
10,29,77522,592,5,12414,Yes
3,44,90000,698,12,26540,No
28,30,47154,618,2,11938,Yes
30,31,90000,702,5,13141,No
42,37,90000,638,3,17146,No
23,27,70870,604,3,13121,Yes
39,23,85115,647,8,8454,No
26,45,90000,688,8,19513,No
1,46,80375,690,14,24934,No
35,24,60771,594,2,5821,Yes
9,24,65865,578,2,9833,Yes
28,25,50479,560,4,6121,Yes
32,30,68477,591,6,5000,Yes
38,38,81914,692,7,21768,No
16,35,90000,592,2,19948,No
17,38,78566,699,16,13287,No
20,21,59519,560,3,10406,Yes
11,47,90000,699,14,12945,No
29,42,90000,627,14,16951,No
25,24,56635,560,4,6621,Yes
1,29,90000,632,3,9301,Yes
32,26,64718,591,4,5000,Yes
43,26,70778,560,8,7069,Yes
16,30,54519,581,6,5000,Yes
13,25,90000,581,1,5000,Yes
29,30,83094,617,5,11764,Yes
31,46,90000,719,16,17117,No
1,42,66955,718,12,17532,No
8,39,85948,603,5,12948,Yes
6,37,88453,709,3,14378,No
8,39,77545,698,4,11431,No
2,41,90000,687,12,19173,No
4,42,90000,693,15,18322,No
27,39,90000,703,16,12613,No
30,26,66159,564,3,6490,Yes
2,32,90000,694,6,14632,No
29,25,68032,592,1,5000,Yes
36,35,88770,610,10,13513,No
18,25,90000,605,3,5000,Yes
35,30,88615,620,5,12089,Yes
5,38,80548,690,15,9831,No
4,26,69498,566,3,5000,Yes
16,26,65227,586,2,9038,Yes
39,36,90000,695,16,29000,No
33,47,81716,691,9,10728,No
46,30,90000,705,6,7491,No
34,25,53467,598,5,5000,Yes
30,44,89589,727,15,13656,No
42,26,65972,604,1,5000,Yes
41,26,64809,560,4,5401,Yes
1,40,88827,695,15,18393,No
8,33,90000,700,16,15216,No
24,32,84536,636,3,5000,No
31,37,55053,581,5,5000,Yes
6,26,60942,586,3,13500,Yes
12,26,62108,604,4,9539,Yes
34,32,86247,686,5,23191,No
27,31,77334,618,3,6090,Yes
1,35,90000,682,3,18642,No
25,48,90000,600,12,8468,No
33,34,90000,560,1,9206,No
39,46,90000,674,14,15748,No
30,32,52615,570,3,5000,Yes
33,26,48453,591,3,5000,Yes
32,26,56174,560,2,5000,Yes
17,23,62747,560,5,8495,Yes
17,28,86138,712,6,10967,No
18,25,88690,588,5,15773,Yes
9,34,80713,573,8,20070,Yes
42,41,90000,717,5,11757,No
36,25,72713,575,2,13207,Yes
19,38,83040,595,11,9259,No
31,29,89434,670,9,18370,No
40,24,65995,658,15,9976,No
4,34,90000,706,4,17401,No
5,42,88631,620,12,14592,No
24,44,90000,704,13,17476,No
43,27,71992,586,7,19661,No
31,42,89590,688,14,23232,No
34,29,69720,560,1,5000,Yes
8,47,90000,701,16,20076,No
35,23,81575,644,3,10117,No
11,29,72942,619,4,7053,Yes
35,25,78838,704,13,7069,No
3,44,90000,679,6,13539,No
15,46,90000,702,16,20633,No
41,29,67775,583,3,6690,Yes
3,27,69144,629,1,8341,Yes
27,31,90000,682,6,21141,No
11,31,84485,686,14,15257,No
24,41,90000,719,13,14971,No
32,42,88687,711,15,15822,No
31,24,51272,560,4,8657,Yes
30,46,90000,684,14,14280,No
31,28,78441,601,6,9742,Yes
28,43,90000,692,16,21723,No
24,27,88093,595,2,5000,Yes
39,21,75021,613,7,10711,Yes
35,42,75671,718,14,17201,No
27,29,90000,700,7,6521,No
1,48,90000,695,11,26626,No
10,24,74666,574,1,5139,Yes
39,48,90000,706,12,17335,No
39,24,63107,574,4,6569,Yes
35,27,77285,611,4,10910,Yes
20,31,90000,691,4,13046,No
1,32,74680,696,7,16238,No
8,36,76052,622,5,11669,No
20,21,69269,568,6,7869,Yes
12,48,84128,705,16,24869,No
15,26,62561,583,5,8929,Yes
8,44,84360,704,13,27093,No
1,44,90000,611,12,23819,No
14,27,55634,573,2,8939,Yes
32,42,90000,708,15,22989,No
15,29,90000,722,9,16798,No
36,28,66119,583,3,7157,Yes
31,48,83176,716,3,15000,No
29,31,75650,560,5,5677,Yes
9,38,88247,695,16,28325,No
34,43,90000,708,14,29000,No
23,48,90000,679,12,16439,No
22,26,63387,560,4,5000,Yes
33,33,75490,619,3,13820,Yes
32,34,78670,671,14,13323,No
31,32,65892,609,3,14219,Yes
41,30,68759,692,2,7522,No
42,26,62762,611,12,13657,Yes
13,24,66204,560,5,5000,Yes
8,29,28000,575,3,11899,Yes
26,35,78760,701,8,19098,No
34,25,68283,597,4,5742,Yes
7,46,78830,695,12,9027,No
44,39,90000,633,4,11400,No
5,41,90000,682,15,15781,No
31,39,90000,702,13,17079,No
46,25,71921,605,7,5000,Yes
37,29,67850,569,1,13881,Yes
35,25,45495,615,6,11168,Yes
9,40,90000,687,10,22376,No
15,27,62958,650,6,7578,Yes
4,46,84053,601,6,18515,No
6,26,90000,574,1,5000,Yes
31,39,90000,705,12,14603,No
28,32,68165,594,7,12048,No
8,44,90000,690,16,29000,No
25,40,90000,705,10,12668,No
1,37,90000,698,7,12499,No
17,43,90000,691,15,17714,No
32,46,90000,699,16,23371,No
38,34,90000,682,10,16465,No
1,45,90000,704,16,17397,No
5,34,90000,717,14,16890,No
41,26,75302,667,5,23658,No
33,27,90000,682,11,11807,No
27,28,71607,572,2,5000,Yes
8,24,56622,583,1,5000,Yes
29,23,83671,688,14,10300,No
19,25,90000,599,7,15475,No
15,21,86962,616,5,12206,Yes
5,28,63127,596,8,15593,No
20,23,64263,617,1,5000,Yes
42,21,80282,635,5,11787,Yes
33,28,88627,603,1,5564,Yes
42,27,50530,598,4,9953,Yes
8,45,90000,702,4,17458,No
26,41,90000,704,13,21924,No
7,28,79003,606,8,13914,Yes
36,37,71135,686,14,13369,No
37,21,59904,614,4,5000,Yes
36,32,79215,682,16,21869,No
7,28,72009,571,1,10346,Yes
1,27,89054,605,5,7897,Yes
28,24,52543,582,4,10877,Yes
8,25,71248,560,1,5000,Yes
12,21,78537,560,3,6816,Yes
23,48,90000,691,15,15804,No
15,48,90000,698,13,15226,No
1,42,69839,710,7,11214,No
27,40,90000,615,11,20082,No
1,36,89957,693,9,17639,No
1,42,90000,695,6,13105,No
46,25,48918,560,3,6781,Yes
8,48,90000,687,15,21676,No
31,34,72394,609,3,6321,Yes
32,30,77906,567,7,8488,Yes
28,34,72299,600,3,13149,Yes
18,43,90000,669,10,15518,No
30,31,71537,633,5,6806,Yes
12,34,63676,563,6,7277,Yes
28,46,87270,691,4,13492,No
31,34,75960,560,8,17411,Yes
7,46,90000,697,15,21810,No
13,37,88181,699,16,29000,No
38,39,85710,681,14,16631,No
34,39,90000,684,12,16120,No
5,32,61827,582,3,5000,Yes
36,26,70181,569,3,6253,Yes
42,25,46763,560,1,5000,Yes
16,27,72066,560,7,11721,Yes
38,43,90000,703,13,12290,No
35,31,62258,570,4,5078,Yes
7,26,59094,603,1,5000,Yes
18,31,60265,608,5,7524,Yes
1,29,90000,622,13,20617,No
9,44,78881,683,5,17492,No
35,37,90000,593,16,14105,No
38,42,77873,606,10,9483,No
9,27,53413,562,4,5000,Yes
31,36,90000,720,14,18736,No
36,22,65110,563,2,7997,Yes
40,45,90000,699,16,9179,No
38,38,84585,590,4,15883,No
43,25,69805,600,4,5000,Yes
6,36,90000,725,5,17004,No
41,48,90000,638,5,11274,No
31,21,42727,582,7,9050,Yes
30,22,78450,611,1,5644,Yes
14,40,90000,686,15,22697,No
28,40,90000,706,13,15453,No
34,23,40047,592,6,11896,Yes
28,30,75723,626,6,5000,Yes
30,35,88246,685,16,25155,No
38,31,90000,681,14,23363,No
38,42,83201,699,6,14523,No
37,41,90000,676,11,10727,No
40,24,41928,617,1,8362,Yes
7,26,89284,663,8,11899,No
31,29,61674,594,3,6466,Yes
33,42,83048,727,7,16191,No
42,40,90000,715,13,12934,No
18,33,90000,644,6,13286,No
18,33,90000,661,14,9309,No
23,28,59177,572,3,11687,Yes
10,29,90000,576,10,15796,No
28,30,87913,595,12,15137,No
26,38,82555,673,11,5000,No
12,41,81195,709,14,15920,No
32,29,81463,560,4,5039,Yes
18,45,89130,620,7,8011,No
1,42,86823,667,4,14194,No
12,21,66644,597,2,5000,Yes
28,34,72770,560,3,5000,Yes
31,42,90000,700,16,9589,No
31,35,90000,713,2,6102,No
41,24,37359,560,2,14923,Yes
36,24,54699,561,2,5000,Yes
26,27,43607,560,1,5000,Yes
34,38,86796,690,8,18681,No
33,48,87749,687,11,10520,No
28,33,76473,697,16,17733,No
8,26,79946,673,10,11787,No
13,22,70034,574,4,8641,Yes
30,42,89495,708,7,21769,No
15,26,80549,639,6,11093,Yes
14,24,68104,560,2,7768,Yes
40,30,63518,583,3,6201,Yes
35,40,86127,601,4,8900,Yes
33,29,85839,647,4,10758,No
8,24,64739,638,3,9616,Yes
12,25,62445,585,6,16799,Yes
35,24,61159,609,3,5000,Yes
10,48,90000,678,7,8871,No
34,27,82864,596,2,6558,Yes
39,27,81709,605,2,5000,Yes
29,28,90000,735,15,17766,No
27,36,90000,698,9,20389,No
34,23,58308,618,3,5000,Yes
42,28,87436,560,8,12641,Yes
7,39,57240,560,3,9052,Yes
39,26,85401,598,7,9277,Yes
37,39,90000,695,15,25636,No
29,26,45941,600,6,5000,Yes
14,35,90000,690,12,14918,No
13,22,61158,622,3,5000,Yes
12,43,90000,698,14,11570,No
38,31,90000,685,13,10866,No
14,27,47190,584,3,6256,Yes
41,26,72340,560,2,5604,Yes
37,23,56559,604,1,7669,Yes
30,33,90000,689,12,20399,No
9,43,90000,708,9,12906,No
4,46,90000,722,12,20619,No
43,39,90000,696,14,14570,No
28,29,64832,560,1,9987,Yes
32,24,90000,635,4,5000,Yes
14,40,85134,676,11,13953,No
1,37,90000,560,5,8470,No
12,23,65247,560,4,5000,Yes
6,43,85183,705,15,21912,No
39,40,80568,618,7,11612,No
6,42,90000,672,10,11457,No
1,32,90000,711,5,10504,No
21,24,76074,560,2,5919,Yes
18,31,65931,605,2,5000,Yes
33,23,77944,721,9,13950,No
40,44,82054,595,11,11636,No
3,43,90000,724,5,23186,No
30,39,90000,713,15,14460,No
30,45,90000,693,14,16857,No
21,46,90000,730,15,29000,No
16,26,76178,588,1,6972,Yes
42,26,66674,560,8,12246,Yes
46,21,49891,580,1,5658,Yes
11,30,72295,566,12,5000,Yes
39,24,64865,651,3,13398,Yes
34,28,74200,621,2,5000,Yes
37,21,59520,578,2,5000,Yes
15,39,85312,676,13,22073,No
1,39,90000,695,7,13135,No
27,27,54039,560,2,5000,Yes
20,29,64810,574,6,12742,Yes
24,22,82663,633,7,6495,No
33,37,90000,708,12,24145,No
41,23,56261,589,1,5394,Yes
1,40,87892,636,2,20665,No
18,25,50343,604,3,5000,Yes
41,29,59877,572,2,5000,Yes
1,48,90000,689,9,20444,No
13,26,66343,563,3,5851,Yes
29,23,44367,597,2,9876,Yes
28,33,90000,718,9,28097,No
23,39,90000,705,8,18631,No
1,37,90000,715,15,14202,No
4,39,77308,622,6,16704,No
6,31,89647,678,15,12761,No
45,40,88521,709,8,17516,No
20,38,87220,703,6,5737,No
10,40,90000,699,15,22670,No
34,23,65876,576,3,5000,Yes
39,21,60509,566,5,9232,Yes
6,44,90000,722,11,15727,No
10,33,90000,720,16,22172,No
8,27,70232,583,3,10067,Yes
12,28,79293,587,4,11570,Yes
35,21,80288,567,5,5501,Yes
25,48,86126,707,16,29000,No
35,28,70743,594,5,10698,Yes
12,43,90000,686,5,17975,No
35,46,90000,724,13,26472,No
39,23,60939,571,6,9799,Yes
35,31,61238,560,1,5000,Yes
30,28,90000,652,10,10354,No
20,39,90000,719,7,15970,No
26,27,90000,616,5,14185,No
20,28,52945,583,2,5000,Yes
7,45,90000,710,15,13330,No
30,36,90000,633,7,18400,No
33,31,81629,571,3,12543,No
6,34,90000,717,16,23221,No
27,26,59320,560,3,5366,Yes
38,42,83896,667,14,22789,No
21,29,82166,596,3,18701,Yes
1,27,90000,706,16,12100,No
11,25,58348,575,1,5000,Yes
45,27,67173,577,7,5000,Yes
2,25,81887,576,5,5000,Yes
1,39,88035,684,4,6213,No
5,46,82140,677,12,20348,No
38,27,62661,583,5,9704,Yes
10,21,60165,569,5,5000,Yes
22,31,82019,683,1,11210,No
5,24,67608,620,3,7939,Yes
12,34,90000,618,6,7543,No
21,32,90000,707,16,18594,No
33,22,59682,602,2,5000,Yes
37,35,83657,621,12,12900,No
28,29,79327,573,3,13439,Yes
8,27,90000,581,6,6869,Yes
32,36,75203,699,13,13770,No
28,37,72911,703,15,9579,No
39,43,89977,705,4,17215,No
16,33,67140,560,6,17205,Yes
33,24,67111,597,4,11303,Yes
24,31,80155,575,3,8489,Yes
4,21,80438,583,4,5573,Yes
5,30,55829,608,5,11069,Yes
33,29,75321,634,6,10418,No
6,34,90000,601,12,13492,No
9,25,47794,616,4,7535,Yes
15,37,75075,620,2,9642,Yes
16,21,76683,583,6,5000,Yes
26,23,82167,571,2,9071,Yes
33,24,59428,560,4,9381,Yes
39,25,90000,636,7,15491,No
28,36,90000,635,12,13768,No
9,29,70479,592,1,5000,Yes
17,29,78423,575,4,7102,Yes
1,41,90000,689,6,22379,No
22,21,70850,580,3,5000,Yes
10,39,90000,703,9,11246,No
32,43,66920,560,6,6551,No
8,27,60490,580,5,9730,Yes
25,48,90000,666,16,24868,No
36,34,90000,611,15,14246,No
23,48,90000,704,8,17662,No
26,27,89176,620,6,14091,Yes
31,37,89366,685,14,12795,No
41,22,46252,560,1,6329,Yes
22,34,90000,612,15,17761,No
26,25,63607,572,4,5000,Yes
1,48,90000,648,12,18404,No
8,41,82605,685,6,8427,No
7,23,82969,652,4,9325,Yes
23,22,74704,560,3,5000,Yes
26,36,90000,701,10,17245,No
28,34,90000,680,9,13742,No
12,44,84867,701,15,20854,No
2,28,84336,626,10,16275,No
2,31,69827,650,7,13220,Yes
6,23,85546,567,5,8639,Yes
30,47,90000,689,16,22648,No
8,47,88857,723,14,21166,No
13,24,79592,573,6,5560,Yes
30,21,37932,620,2,5000,Yes
11,26,59859,581,6,11894,Yes
25,43,88746,710,14,13192,No
20,39,81350,565,6,5000,Yes
19,34,90000,698,11,17900,No
5,29,90000,701,11,15154,No
1,23,84439,599,5,8792,Yes
37,25,90000,690,7,14243,No
33,23,72530,562,1,5000,Yes
1,32,90000,709,6,21468,No
